merchant_id,merchant_name,merchant_category,aw_product_id,product_name,description,search_price,currency,aw_deep_link,large_image
1001,Nordic Recovery,Apparel > Compression,p_781896,Nordic Recovery Clinical Strength Copper Infused Sleeve,<strong>Nordic Recovery Clinical Strength Copper Infused Sleeve</strong><br> Enhances deep sleep cycles. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Apparel > Compression</span>,58.93,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=8572,https://via.placeholder.com/300x300?text=Copper+Infused+Sleeve
1001,Nordic Recovery,Supplements > Gut Health,p_733456,Nordic Recovery Organic L-Glutamine Powder,<strong>Nordic Recovery Organic L-Glutamine Powder</strong><br> Improves cognitive function. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Supplements > Gut Health</span>,17.73,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=336,https://via.placeholder.com/300x300?text=L-Glutamine+Powder
1001,NeuroPeak,Supplements > Gut Health,p_441283,NeuroPeak Ultra Probiotic 50 Billion CFU,<strong>NeuroPeak Ultra Probiotic 50 Billion CFU</strong><br> Enhances deep sleep cycles. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Supplements > Gut Health</span>,26.06,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=6629,https://via.placeholder.com/300x300?text=Probiotic+50+Billion+CFU
1001,RedLight Rising,Electronics > Wearables,p_812243,RedLight Rising Rapid HRV Chest Strap,<strong>RedLight Rising Rapid HRV Chest Strap</strong><br> Optimizes circadian rhythm. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Electronics > Wearables</span>,354.74,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=2578,https://via.placeholder.com/300x300?text=HRV+Chest+Strap
1001,RedLight Rising,Apparel > Compression,p_690941,RedLight Rising Organic Post-Workout Hoodie,<strong>RedLight Rising Organic Post-Workout Hoodie</strong><br> Supports metabolic flexibility. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Apparel > Compression</span>,58.3,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=6945,https://via.placeholder.com/300x300?text=Post-Workout+Hoodie
1001,NeuroPeak,Electronics > Wearables,p_974745,NeuroPeak Premium Sleep Tracking Headband,<strong>NeuroPeak Premium Sleep Tracking Headband</strong><br> Supports metabolic flexibility. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Electronics > Wearables</span>,416.25,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=4532,https://via.placeholder.com/300x300?text=Sleep+Tracking+Headband
1001,EarthGrown,Electronics > Recovery,p_183581,EarthGrown Ultra PEMF Mat,<strong>EarthGrown Ultra PEMF Mat</strong><br> Supports metabolic flexibility. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Electronics > Recovery</span>,479.09,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=3289,https://via.placeholder.com/300x300?text=PEMF+Mat
1001,NeuroPeak,Home > Lighting,p_423849,NeuroPeak Premium Sunrise Alarm Clock,<strong>NeuroPeak Premium Sunrise Alarm Clock</strong><br> Enhances deep sleep cycles. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Home > Lighting</span>,133.1,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=7499,https://via.placeholder.com/300x300?text=Sunrise+Alarm+Clock
1001,EarthGrown,Home > Lighting,p_485258,EarthGrown Rapid Blue Light Blocking Bulbs (Amber),<strong>EarthGrown Rapid Blue Light Blocking Bulbs (Amber)</strong><br> Reduces cortisol levels. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Home > Lighting</span>,68.49,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=6917,https://via.placeholder.com/300x300?text=Blue+Light+Blocking+Bulbs+(Amber)
1001,NeuroPeak,Electronics > Recovery,p_849505,NeuroPeak Rapid PEMF Mat,<strong>NeuroPeak Rapid PEMF Mat</strong><br> Reduces cortisol levels. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Electronics > Recovery</span>,409.09,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=5509,https://via.placeholder.com/300x300?text=PEMF+Mat
1001,BioStack,Electronics > Wearables,p_558369,BioStack Premium Sleep Tracking Headband,<strong>BioStack Premium Sleep Tracking Headband</strong><br> Enhances deep sleep cycles. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Electronics > Wearables</span>,453.8,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=1991,https://via.placeholder.com/300x300?text=Sleep+Tracking+Headband
1001,RedLight Rising,Home > Lighting,p_316200,RedLight Rising Deep Sunrise Alarm Clock,<strong>RedLight Rising Deep Sunrise Alarm Clock</strong><br> Accelerates muscle recovery. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Home > Lighting</span>,53.25,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=8186,https://via.placeholder.com/300x300?text=Sunrise+Alarm+Clock
1001,RedLight Rising,Supplements > Focus,p_197913,RedLight Rising Advanced Lion's Mane Mushroom Extract,<strong>RedLight Rising Advanced Lion's Mane Mushroom Extract</strong><br> Optimizes circadian rhythm. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Supplements > Focus</span>,46.92,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=7238,https://via.placeholder.com/300x300?text=Lion's+Mane+Mushroom+Extract
1001,RedLight Rising,Apparel > Compression,p_720137,RedLight Rising Rapid Copper Infused Sleeve,<strong>RedLight Rising Rapid Copper Infused Sleeve</strong><br> Optimizes circadian rhythm. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Apparel > Compression</span>,51.86,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=4454,https://via.placeholder.com/300x300?text=Copper+Infused+Sleeve
1001,NeuroPeak,Apparel > Compression,p_779750,NeuroPeak Organic Post-Workout Hoodie,<strong>NeuroPeak Organic Post-Workout Hoodie</strong><br> Accelerates muscle recovery. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Apparel > Compression</span>,50.64,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=4572,https://via.placeholder.com/300x300?text=Post-Workout+Hoodie
1001,RedLight Rising,Electronics > Recovery,p_101099,RedLight Rising Clinical Strength Infrared Sauna Blanket,<strong>RedLight Rising Clinical Strength Infrared Sauna Blanket</strong><br> Supports metabolic flexibility. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Electronics > Recovery</span>,476.34,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=9669,https://via.placeholder.com/300x300?text=Infrared+Sauna+Blanket
1001,OptiMize Labs,Home > Bedroom,p_836038,OptiMize Labs Advanced Cooling Mattress Pad,<strong>OptiMize Labs Advanced Cooling Mattress Pad</strong><br> Accelerates muscle recovery. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Home > Bedroom</span>,108.41,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=7833,https://via.placeholder.com/300x300?text=Cooling+Mattress+Pad
1001,Nordic Recovery,Supplements > Sleep,p_603391,Nordic Recovery Premium L-Theanine Calm Drops,<strong>Nordic Recovery Premium L-Theanine Calm Drops</strong><br> Reduces cortisol levels. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Supplements > Sleep</span>,47.28,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=1479,https://via.placeholder.com/300x300?text=L-Theanine+Calm+Drops
1001,RedLight Rising,Home > Bedroom,p_311873,RedLight Rising Premium Cooling Mattress Pad,<strong>RedLight Rising Premium Cooling Mattress Pad</strong><br> Optimizes circadian rhythm. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Home > Bedroom</span>,133.97,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=2625,https://via.placeholder.com/300x300?text=Cooling+Mattress+Pad
1001,BioStack,Home > Lighting,p_417752,BioStack Ultra Sunrise Alarm Clock,<strong>BioStack Ultra Sunrise Alarm Clock</strong><br> Accelerates muscle recovery. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Home > Lighting</span>,47.72,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=1229,https://via.placeholder.com/300x300?text=Sunrise+Alarm+Clock
1001,Nordic Recovery,Supplements > Focus,p_105390,Nordic Recovery Advanced Lion's Mane Mushroom Extract,<strong>Nordic Recovery Advanced Lion's Mane Mushroom Extract</strong><br> Reduces cortisol levels. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Supplements > Focus</span>,39.77,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=6809,https://via.placeholder.com/300x300?text=Lion's+Mane+Mushroom+Extract
1001,VitalSleep,Supplements > Sleep,p_928659,VitalSleep Organic Valerian Root Extract,<strong>VitalSleep Organic Valerian Root Extract</strong><br> Supports metabolic flexibility. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Supplements > Sleep</span>,50.53,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=8038,https://via.placeholder.com/300x300?text=Valerian+Root+Extract
1001,OptiMize Labs,Home > Bedroom,p_219357,OptiMize Labs Organic Ergonomic Pillow,<strong>OptiMize Labs Organic Ergonomic Pillow</strong><br> Accelerates muscle recovery. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Home > Bedroom</span>,101.51,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=9855,https://via.placeholder.com/300x300?text=Ergonomic+Pillow
1001,VitalSleep,Electronics > Wearables,p_709877,VitalSleep Advanced HRV Chest Strap,<strong>VitalSleep Advanced HRV Chest Strap</strong><br> Accelerates muscle recovery. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Electronics > Wearables</span>,436.5,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=2163,https://via.placeholder.com/300x300?text=HRV+Chest+Strap
1001,RedLight Rising,Electronics > Wearables,p_352883,RedLight Rising Clinical Strength HRV Chest Strap,<strong>RedLight Rising Clinical Strength HRV Chest Strap</strong><br> Accelerates muscle recovery. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Electronics > Wearables</span>,364.57,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=1153,https://via.placeholder.com/300x300?text=HRV+Chest+Strap
1001,EarthGrown,Home > Lighting,p_478221,EarthGrown Smart Blue Light Blocking Bulbs (Amber),<strong>EarthGrown Smart Blue Light Blocking Bulbs (Amber)</strong><br> Improves cognitive function. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Home > Lighting</span>,45.4,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=5712,https://via.placeholder.com/300x300?text=Blue+Light+Blocking+Bulbs+(Amber)
1001,BioStack,Electronics > Recovery,p_240147,BioStack Clinical Strength PEMF Mat,<strong>BioStack Clinical Strength PEMF Mat</strong><br> Optimizes circadian rhythm. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Electronics > Recovery</span>,281.93,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=2517,https://via.placeholder.com/300x300?text=PEMF+Mat
1001,BioStack,Home > Lighting,p_387733,BioStack Advanced Red Night Light,<strong>BioStack Advanced Red Night Light</strong><br> Improves cognitive function. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Home > Lighting</span>,43.25,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=5330,https://via.placeholder.com/300x300?text=Red+Night+Light
1001,Zenith Gear,Supplements > Sleep,p_813052,Zenith Gear Deep L-Theanine Calm Drops,<strong>Zenith Gear Deep L-Theanine Calm Drops</strong><br> Accelerates muscle recovery. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Supplements > Sleep</span>,24.42,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=9631,https://via.placeholder.com/300x300?text=L-Theanine+Calm+Drops
1001,RedLight Rising,Home > Bedroom,p_195328,RedLight Rising Premium Blackout Curtains 100%,<strong>RedLight Rising Premium Blackout Curtains 100%</strong><br> Improves cognitive function. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Home > Bedroom</span>,120.55,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=3172,https://via.placeholder.com/300x300?text=Blackout+Curtains+100%
1001,RedLight Rising,Electronics > Wearables,p_347418,RedLight Rising Deep Sleep Tracking Headband,<strong>RedLight Rising Deep Sleep Tracking Headband</strong><br> Optimizes circadian rhythm. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Electronics > Wearables</span>,190.54,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=807,https://via.placeholder.com/300x300?text=Sleep+Tracking+Headband
1001,Nordic Recovery,Home > Bedroom,p_763912,Nordic Recovery Premium Weighted Blanket (15lbs),<strong>Nordic Recovery Premium Weighted Blanket (15lbs)</strong><br> Reduces cortisol levels. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Home > Bedroom</span>,95.71,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=3365,https://via.placeholder.com/300x300?text=Weighted+Blanket+(15lbs)
1001,BioStack,Electronics > Wearables,p_542772,BioStack Clinical Strength Smart Watch Pro,<strong>BioStack Clinical Strength Smart Watch Pro</strong><br> Supports metabolic flexibility. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Electronics > Wearables</span>,236.84,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=7546,https://via.placeholder.com/300x300?text=Smart+Watch+Pro
1001,NeuroPeak,Electronics > Wearables,p_357162,NeuroPeak Premium Sleep Tracking Headband,<strong>NeuroPeak Premium Sleep Tracking Headband</strong><br> Supports metabolic flexibility. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Electronics > Wearables</span>,138.41,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=4341,https://via.placeholder.com/300x300?text=Sleep+Tracking+Headband
1001,RedLight Rising,Electronics > Recovery,p_354582,RedLight Rising Smart Percussion Massage Gun,<strong>RedLight Rising Smart Percussion Massage Gun</strong><br> Improves cognitive function. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Electronics > Recovery</span>,195.29,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=2919,https://via.placeholder.com/300x300?text=Percussion+Massage+Gun
1001,EarthGrown,Apparel > Compression,p_423725,EarthGrown Smart Copper Infused Sleeve,<strong>EarthGrown Smart Copper Infused Sleeve</strong><br> Improves cognitive function. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Apparel > Compression</span>,25.11,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=4915,https://via.placeholder.com/300x300?text=Copper+Infused+Sleeve
1001,EarthGrown,Apparel > Compression,p_344031,EarthGrown Deep Recovery Socks,<strong>EarthGrown Deep Recovery Socks</strong><br> Enhances deep sleep cycles. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Apparel > Compression</span>,33.07,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=9512,https://via.placeholder.com/300x300?text=Recovery+Socks
1001,Halo Tracker,Electronics > Recovery,p_745050,Halo Tracker Clinical Strength Percussion Massage Gun,<strong>Halo Tracker Clinical Strength Percussion Massage Gun</strong><br> Supports metabolic flexibility. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Electronics > Recovery</span>,127.49,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=5718,https://via.placeholder.com/300x300?text=Percussion+Massage+Gun
1001,Zenith Gear,Electronics > Recovery,p_310625,Zenith Gear Organic Percussion Massage Gun,<strong>Zenith Gear Organic Percussion Massage Gun</strong><br> Accelerates muscle recovery. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Electronics > Recovery</span>,108.86,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=4693,https://via.placeholder.com/300x300?text=Percussion+Massage+Gun
1001,RedLight Rising,Supplements > Focus,p_447172,RedLight Rising Smart Rhodiola Rosea Adaptogen,<strong>RedLight Rising Smart Rhodiola Rosea Adaptogen</strong><br> Accelerates muscle recovery. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Supplements > Focus</span>,17.44,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=7147,https://via.placeholder.com/300x300?text=Rhodiola+Rosea+Adaptogen
1001,PureFlow,Electronics > Wearables,p_525409,PureFlow Smart Smart Watch Pro,<strong>PureFlow Smart Smart Watch Pro</strong><br> Reduces cortisol levels. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Electronics > Wearables</span>,481.97,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=9305,https://via.placeholder.com/300x300?text=Smart+Watch+Pro
1001,BioStack,Supplements > Focus,p_179614,BioStack Organic Yerba Mate Extract,<strong>BioStack Organic Yerba Mate Extract</strong><br> Supports metabolic flexibility. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Supplements > Focus</span>,51.67,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=1735,https://via.placeholder.com/300x300?text=Yerba+Mate+Extract
1001,OptiMize Labs,Home > Bedroom,p_617129,OptiMize Labs Organic Ergonomic Pillow,<strong>OptiMize Labs Organic Ergonomic Pillow</strong><br> Supports metabolic flexibility. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Home > Bedroom</span>,101.08,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=6326,https://via.placeholder.com/300x300?text=Ergonomic+Pillow
1001,Halo Tracker,Home > Bedroom,p_196220,Halo Tracker Rapid Silk Sleep Mask,<strong>Halo Tracker Rapid Silk Sleep Mask</strong><br> Reduces cortisol levels. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Home > Bedroom</span>,57.03,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=5413,https://via.placeholder.com/300x300?text=Silk+Sleep+Mask
1001,NeuroPeak,Supplements > Sleep,p_282509,NeuroPeak Deep Valerian Root Extract,<strong>NeuroPeak Deep Valerian Root Extract</strong><br> Enhances deep sleep cycles. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Supplements > Sleep</span>,16.66,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=6194,https://via.placeholder.com/300x300?text=Valerian+Root+Extract
